Username,Caption,Hashtags,Timestamp,Likes,Followers,CommentCount,profileUrl,postUrl,Engagement Score,Comment desc,Translated_Comments,Sentiment_Scores,Sentiment_Score
drippyballers_,dream,#FashionGram,Jul 06,9607,210000,27,https://www.instagram.com/drippyballers_,https://www.instagram.com/p/C9Dp-SSAthL/,4.5876190476190475,"[
    ""Thank you Ronaldo for entertaining us for years ❤️"",
    ""Which dream? He already won it"",
    ""📸 - @portugal"",
    ""Fair play to Portugal they played a really class game today, chapeau"",
    ""😪💔"",
    ""Ou se trouve le héros Éden ❤️le buteur ?"",
    ""Why he won take another ballon dior"",
    ""Thanks to Felix 🤦‍♂️"",
    ""🐐""
]
","['Thank you Ronaldo for entertaining us for years ❤️', 'Which dream? He already won it', '📸 - @portugal', 'Fair play to Portugal they played a really class game today, chapeau', '😪💔', 'Where is the hero Eden ❤️The scorer?', ""Why he won't take another ballon d'or"", 'Thanks to Felix 🤦\u200d♂️', '🐐']","[0.6597, 0.6908, 0.0, 0.7269, 0.0, 0.5574, 0.0, 0.4404, 0.0]",0.3416888888888889
amylee92__,beanie trackies weather aint mad wish looked cute beanie goldieandace trackie set temuau beanieseason winterfashion toddlerlife toddlerootd matchingset trackie szn tme temu ugc discoverunderk ootd fashionista toddlers cute matching goldieandace tbt monday,#Fashionista,Yesterday at 14:11,645,9208,14,https://www.instagram.com/amylee92__,https://www.instagram.com/p/C9J8ZnWSrXl/,7.156820156385751,"[
    ""This is such a cute little look"",
    ""Awwww how very gorgeous"",
    ""who doesn't love a neutral set 😍"",
    ""Me too. I wish I could pull off the matching look."",
    ""The only thing I love about cold weather!"",
    ""I love this tracksuit 😍"",
    ""Aww how cute😍 this set looks so cosy and warm too!"",
    ""😍😍😍""
]
","['This is such a cute little look', 'Awwww how very gorgeous', ""who doesn't love a neutral set 😍"", 'Me too. I wish I could pull off the matching look.', 'The only thing I love about cold weather!', 'I love this tracksuit 😍', 'Aww how cute😍 this set looks so cosy and warm too!', '😍😍😍']","[0.4588, 0.6478, -0.5216, 0.4019, 0.6696, 0.6369, 0.3518, 0.0]",0.33065
canopyplanet,total million trees logged globally year make viscose sustainably otherwise fabrics go rather geeky term manmade cellulosic fibres mmcfs demand viscose third used fabric fashion polyester cotton expected double next eight years says nicole rycroft canopys executive director many brands looking substitute polyester virgin cotton trading one environmental disaster another significant amounts viscose come endangered forests brazil canada indonesia says rycroft weve also noted oldgrowth forests australia koala habitats disappearing viscose supplychain coming plantations indonesia peatlands incredibly highcarbon link bio,#SustainableFashion,Jul 05,1316,21000,41,https://www.instagram.com/canopyplanet,https://www.instagram.com/p/C9A3keuyvU-/,6.461904761904762,"[
    ""I will not purchase clothes made of Viscose or polyester or recycled plastic! .. hemp, bamboo, linen or cotton .. recycled cotton, linen and silk would be even better !"",
    ""We need to work towards demanding full disclosure on ingredient “homes”- where materials and ingredients for food and clothing and homeware Originate from."",
    ""Buy second hand! Buy less! Be conscious about what you buy. We have only this one planet 🌍 🌳🌿✨"",
    ""Portugals forests have long been gone thanks to wood exploitation without regulation"",
    ""Always search for bamboo viscose instead. It's so comfortable, too"",
    ""Not just viscose! Also Tencel! #l & Acetate! (most of our sunglasses, glasses frames + hair accessories)""
]
","['I will not purchase clothes made of Viscose or polyester or recycled plastic! .. hemp, bamboo, linen or cotton .. recycled cotton, linen and silk would be even better !', 'We need to work towards demanding full disclosure on ingredient “homes”- where materials and ingredients for food and clothing and homeware Originate from.', 'Buy second hand! Buy less! Be conscious about what you buy. We have only this one planet 🌍 🌳🌿✨', ""Portugal's forests have long been gone thanks to wood exploitation without regulation"", ""Always search for bamboo viscose instead. It's so comfortable, too"", 'Not just viscose! Also Tencel! #l & Acetate! (most of our sunglasses, glasses frames + hair accessories)']","[0.5399, -0.2263, 0.5837, 0.4404, 0.6418, 0.0]",0.32991666666666664
italy_stylish_chic,italystylishchic annaparischic newyorkclassychic fabulous cocomademoisellestyle losangeles fashionlover fashionblogger beverlyhills fashionstyle nyc amazing usa newyork fashionaddict california rodeofashion beautiful shoutout manhattan collaboration business fifthavenue chic style elegant classy brand promotion,#FashionLover,Jul 06,3436,40500,13,https://www.instagram.com/italy_stylish_chic,https://www.instagram.com/p/C9F1gCAoIOg/,8.51604938271605,"[
    ""Princess Diana was magnificent! Look at that luxuriant golden hair and those blue eyes. I know someone who saw her in London once, he said she glowed and was radiant and so beautiful."",
    ""to much photoshop"",
    ""Princess Charlotte looks like her great grandmother. Queen Elizabeth."",
    ""Nah! She's more like her father.. look at the eyes.."",
    ""She's his twin🙂."",
    ""That little girl gets on my nerves. Beware the entitled."",
    ""A cara de Lady Di"",
    ""the Photoshop has been mighty on them"",
    ""God bless you ❤️""
]","['Princess Diana was magnificent! Look at that luxuriant golden hair and those blue eyes. I know someone who saw her in London once, he said she glowed and was radiant and so beautiful.', 'to much photoshop', 'Princess Charlotte looks like her great grandmother. Queen Elizabeth.', ""Nah! She's more like her father.. look at the eyes.."", ""She's his twin🙂."", 'That little girl gets on my nerves. Beware the entitled.', 'A Lady Di Face', 'the Photoshop has been mighty on them', 'God bless you ❤️']","[0.9097, 0.0, 0.765, 0.3989, 0.0, 0.1779, 0.0, 0.0, 0.5994]",0.3167666666666667
honeys_petit,trendy game shirt appears honeys game yuru shirt car gona roasting cart gather tote bag sneaker sandals pleated mini skirt ribbon embroidery cap way gathered handbags low cut sneakers th game yuru shirt track pants mini flap shoulder bag sports sandals ecdepending situation may color missing stocknote items described reference productsto purchhase item abroad use worldshopping honey honeys summer cosmetic corde introduction trend corde petit plastic ootd ootd fashion overseas worldshopping fashionista fashiongramlookbook fashiondaily outfitpost feminine corde french girly girly fashion girly want connect fashion korean coordinates game shirt game uniform game shirt,#FashionGram,Jul 03,689,18600,2,https://www.instagram.com/honeys_petit,https://www.instagram.com/p/C89AReHvgTq/,3.71505376344086,"[
    ""樹里さんやっぱり勝利の女神なんですね✨毎試合見に行きましょう！！"",
    ""お疲れ様暑かったね"",
    ""樹理さん❤️来年はJ1で待ってます⚽ビッグスワン来て下さい🤗"",
    ""可愛い樹理ちゃんのサカユニ姿は照明より輝いてる😍"",
    ""樹理さんに応援で勝利したのかもですね"",
    ""勝利の女神👏👏👏👏👏 先日岡山に負けました＿|￣|○ il||li"",
    ""限定のスカイブルーのTシャツでしたっけ？ 意外と情熱的な雰囲気なので、スポーツが似合いますね⁽⁽٩(๑˃̶͈̀ ᗨ ˂̶͈́)۶⁾⁾⚽️"",
    ""樹理様美しい🤩勝利の女神🗽だったのですね♪"",
    ""樹理ちゃんがカワイスギてイマイチ内容が入ってこないや(^^)""
]

","[""Juri -san is the goddess of victory. Let's go to see each game!!"", 'Thank you for your hard work', ""Mr. Ki -san ❤️ I'm waiting for J1 next year ⚽ Please come Big Swan 🤗"", ""The cute Kiyoshi -chan's Sakado figure is more shining than the lighting."", 'Perhaps you won Mr. Kiri with support.', 'The goddess of victory 👏 👏 👏 👏 👏', ""Was it a limited sky blue T -shirt?It's surprisingly passionate, so sports look good ⁽⁽ (๑ ᗨ ˂) ۶️"", 'Kiori is beautiful. It was the goddess of victory ♪', ""Kinori -chan doesn't come in the kawaiis and the content is not good (^^)""]","[0.0, 0.2732, 0.3182, 0.4588, 0.7506, 0.0, 0.7823, 0.5994, -0.3412]",0.3156999999999999
shopkaveah,spring coming sooner think springfashion clothingbrand tweenstyle genzfashion ootd,#genzfashion,2024-07-09T10:16:22.028Z,5705,44600,39,https://www.instagram.com/shopkaveah,https://www.instagram.com/p/C5WruW6p5JO/,12.878923766816143,"[""This is cool 🙂"",
""So pretty 💙💙💙"",
""❤️❤️❤️❤️❤️❤️waaaaw iloveyou"",
""Sign me up for summer class now"",
""beauties"",
""Good morning!?"",
""👏👏 lovely girls"",
""😢""]","['This is cool 🙂', 'So pretty 💙💙💙', '❤️❤️❤️❤️❤️❤️waaaaw iloveyou', 'Sign me up for summer class now', 'beauties', 'Good morning!?', '👏👏 lovely girls', '😢']","[0.3182, 0.5413, 0.0, 0.0, 0.5267, 0.4926, 0.5859, 0.0]",0.30808749999999996
akankshagkhanna,lets hear back dress artographybysagar muah makeupbydivyashah hair enhancelookwdrichagogri photoshoot photoshootideas instahair instamakeup pinkaesthetic mumbaiuncensored mumbaidiaries lookbook fashiondiaries curvyfashion curvystyle aesthetics softglam softgir pink beachvibes boho bohostyle beachwear,#FashionDiaries,Jul 04,8521,256000,189,https://www.instagram.com/akankshagkhanna,https://www.instagram.com/p/C8_n6UtJBeR/,3.40234375,"[
    ""Uff my phone is burning🔥🙈"",
    ""You looking fab aku❤️❤️❤️❤️❤️😍😍😍😍😍🔥🔥🔥apne toh aag hi lga di🔥🔥🔥🔥🔥🔥"",
    ""Didi allu ki bori or chahiye to batan mere tha bhot sari h"",
    ""You looking sopreety and lovely and sexy akanksha didi love you so so much 💋💋💗💗💓💓💞💞💕💕💖💖😍😍😉😉"",
    ""🔥🔥🔥🔥🔥 stunning"",
    ""❤️❤️🔥""
]
","['Uff my phone is burning🔥🙈', 'You Looking Fab Aku too', 'Didi potato sack and if you want, button is mine.', 'You looking sopreety and lovely and sexy akanksha didi love you so so much 💋💋💗💗💓💓💞💞💕💕💖💖😍😍😉😉', '🔥🔥🔥🔥🔥 stunning', '❤️❤️🔥']","[0.0, 0.4588, 0.0772, 0.9081, 0.3818, 0.0]",0.3043166666666667
babewithabite,like kid candy store,#CasualStyle,Yesterday at 05:08,944,12200,45,https://www.instagram.com/babewithabite,https://www.instagram.com/p/C9I-PRmyUcB/,8.10655737704918,"[
    ""Which character is the purple beaded one?"",
    ""LOVE YOU TO THE MOON AND BACK!!"",
    ""@babewithabite I would be buying so many things 😅😅😅"",
    ""Thank you for coming out friend 🫶🏾"",
    ""Beautiful 😻"",
    ""🍬🍬🍬"",
    ""The best shopping dayss 😍😍"",
    ""🫶🏻💓pretty anna 💓🫶🏻"",
    ""😍😍""
]
","['Which character is the purple beaded one?', 'LOVE YOU TO THE MOON AND BACK!!', '@babewithabite I would be buying so many things 😅😅😅', 'Thank you for coming out friend \U0001faf6🏾', 'Beautiful 😻', '🍬🍬🍬', 'The best shopping days 😍😍', '\U0001faf6🏻💓pretty anna 💓\U0001faf6🏻', '😍😍']","[0.0, 0.6988, 0.0, 0.6908, 0.5994, 0.0, 0.6369, 0.0, 0.0]",0.2917666666666666
dianakaloev,mykonos,#FashionGoals,Jun 29,13143,196000,71,https://www.instagram.com/dianakaloev,https://www.instagram.com/p/C8xSA8-tuWX/,6.7418367346938775,"[
    ""Wooow😍 Was ein Köpper 🙌 klappt mega ❤️"",
    ""Wie heiß bitte 😮‍💨"",
    ""Bin im September zum ersten Mal auf Mykonos und freu mich schon soooo, weil dein Content einfach so geil ist und total viel Vorfreude bereitet 🥹🧡"",
    ""so ein heißes gerät alter"",
    ""Mykonos & Bali Diana liebe ich sehr ❤️"",
    ""Woher hast du diesen Bikini 🥺"",
    ""Wow, liebe einfach jeden post , den du machst ❤️"",
    ""dianas mykonos-content >>>>> ❤️""
]
","['Wooow😍 What a köpper 🙌 works mega ❤️', 'How hot please 😮\u200d💨', ""I am mykonos for the first time in September and I'm soooo soooo because your content is just so cool and prepares a lot of anticipation \U0001f979🧡"", 'Such a hot device age', 'I love mykonos & Bali Diana very much ❤️', 'Where did you get this bikini from', 'Wow, just love every post you do ❤️', 'dianas mykonos-content >>>>> ❤️']","[0.0, 0.3182, 0.5254, 0.0, 0.6369, 0.0, 0.8402, 0.0]",0.2900875
victoria_solovyeva,present simple,#ootd,2024-07-09T06:39:48.000Z,5642,245000,50,https://www.instagram.com/victoria_solovyeva,https://www.instagram.com/p/C9MTRdVikB3/,2.323265306122449,"[
    ""Оба варианта🔥🔥"",
    ""Бренд черного бренд помню, а чье белое???"",
    ""Доброе утро, прекрасная Викуля❤️❤️❤️"",
    ""Черненькое - моя любовь😍"",
    ""По настроению👏 это классика😍"",
    ""Открытая спинка так женственно смотрится❤️"",
    ""Здравствуйте! Очки крутейшие! Чьи они будут?"",
    ""Доброе утро, Виктория ❤️Ваши фото как произведение искусства, все продумано до мелочей 👍🔥👏"",
    ""Оба🔥🔥🔥 как инь и янь 🤍🖤 красиво невозможно 😍😍😍""
]
","['Both options', 'I remember the black brand brand, and whose white ???', 'Good morning, beautiful Vikulya❤️❤️❤️', 'Black - my love |', 'By mood👏 this is a classic', 'An open back looks so feminine man️', 'Hello!The glasses are cool!Whose will they be?', 'Good morning, Victoria ❤️Vashi photo as a work of art, everything is thought out to the smallest detail', 'Both 🔥🔥🔥 like yin and yan 🤍🖤 beautifully impossible 😍/']","[0.0, 0.0, 0.7783, 0.6369, 0.0, 0.0, 0.0, 0.4404, 0.7351]",0.28785555555555553
mariwka,dress code cute dresses exploring mallorcas beautiful places topgearmobility valldemossa mallorcaisland mallorcaparadise mallorcalovers majorca mallorcatravel summermoments summervibes vacaymood vacayvibes softgirlaesthetic softgirloutfits pinterestaesthetic pinterestgirl pinterestoutfit ootdgals slowtraveller slowtravelstories mallorcatraveltips,#pinterestoutfit,Today at 20:19,5219,253000,62,https://www.instagram.com/mariwka,https://www.instagram.com/p/C8pJHlvsdKs/,2.0873517786561266,"[
    ""The dress is away😍 where did you buy it?"",
    ""It has been longtime since I was in Mallorca 😍"",
    ""Lovely 🤍"",
    ""So dreamy 🤍"",
    ""I‘m looking forward for my summer vacation there ❤️"",
    ""Holiday outfit on point 👌🏻👌🏻👌🏻"",
    ""So beautiful 😍"",
    ""Wow, so beautiful 😍"",
    ""Omggg so dreamy""
]
","['The dress is away😍 where did you buy it?', 'It has been longtime since I was in Mallorca 😍', 'Lovely 🤍', 'So dreamy 🤍', 'I‘m looking forward for my summer vacation there ❤️', 'Holiday outfit on point 👌🏻👌🏻👌🏻', 'So beautiful 😍', 'Wow, so beautiful 😍', 'Omggg so dreamy']","[0.0, 0.0, 0.5859, 0.0, 0.0, 0.4019, 0.6361, 0.8399, 0.0]",0.27375555555555553
su.casa_,fitcheck color jordan sneaker day clearly weve wearing different sneaker brands lately sign dust let rest fit come naturally outfit deets bridget blazer thrifted skirt bag hm sneakers jordan satin snake hat noahclothing khari vest thrifted shirt supremenewyork x therealmaryjblige sneakers jordan shadow hat noahclothing ootd outfitoftheday streetstyle styleinfluencer ootdbloggers fashionbloggeruk summeroutfits londonbloggeruk outfitinspiration dresses summerdresses londonblogger outfitinspo styleinspo simplefits asseenonme,#StyleInspo,Yesterday at 01:07,2299,18200,15,https://www.instagram.com/su.casa_,https://www.instagram.com/p/C9Ih_yqILKb/,12.714285714285714,"[
    ""Love it!!!"",
    ""I want to know about the dining chairs! 😍"",
    ""🧡"",
    ""Love you two ❤️❤️"",
    ""So stylish! 😍"",
    ""hello could I have the skirt reference please ? sorry I m french 😂"",
    ""Y’all 2 cute!!"",
    ""So adorable you guys."",
    ""Coolest peeps on the block 😍""
]
","['Love it!!!', 'I want to know about the dining chairs! 😍', '🧡', 'Love you two ❤️❤️', 'So stylish! 😍', 'hello could I have the skirt reference please ? sorry I m french 😂', 'Y’all 2 cute!!', 'So adorable you guys.', 'Coolest peeps on the block 😍']","[0.7249, 0.1511, 0.0, 0.6369, 0.0, 0.25, 0.555, 0.5413, -0.4404]",0.26875555555555564
